[[100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 100000000000000000000000000000000000000000000000000000000000000000000000000000000 0 ]
[-390067831011946264396783590200357139110565185546875000000000000000000000000000000 57017084278345786518826798783265985548496246337890625000000000000000000000000000 -390065950578462050657435611356049776077270507812500000000000000000000000000000000 72155606960896812029915281527792103588581085205078125000000000000000000000000000 -358495501989549714139116076694335788488388061523437500000000000000000000000000000 104238662227644640623225313902366906404495239257812500000000000000000000000000000 -358495146648322382532114716013893485069274902343750000000000000000000000000000000 78395072325122239220718256547115743160247802734375000000000000000000000000000000 -336202075093203678335385120590217411518096923828125000000000000000000000000000000 47220990666024587056881500757299363613128662109375000000000000000000000000000000 -336202019717203759441304100619163364171981811523437500000000000000000000000000000 6240935721230855826036076905438676476478576660156250000000000000000000000000000 -282337766313330318368457483302336186170578002929687500000000000000000000000000000 228945437929335637861072427767794579267501831054687500000000000000000000000000000 -282337766082097241238102469651494175195693969726562500000000000000000000000000000 265494684254299695425061145215295255184173583984375000000000000000000000000000000 -260044365255177556406351868645288050174713134765625000000000000000000000000000000 156790798632601324769098027900326997041702270507812500000000000000000000000000000 -260044365205204330848687277466524392366409301757812500000000000000000000000000000 118466104334014565857557954586809501051902770996093750000000000000000000000000000 -260044365202246297030796995386481285095214843750000000000000000000000000000000000 208477147397237949633108655689284205436706542968750000000000000000000000000000000 -260044365198361804303317512676585465669631958007812500000000000000000000000000000 139878248274240601922713267413200810551643371582031250000000000000000000000000000 -206179974403957899653505592141300439834594726562500000000000000000000000000000000 40070705034345460715528020045894663780927658081054687500000000000000000000000000 -206179974355849893186132248956710100173950195312500000000000000000000000000000000 196861503646682445278770501317922025918960571289062500000000000000000000000000000 -206179974355534234575770824449136853218078613281250000000000000000000000000000000 244116821925727256470395332144107669591903686523437500000000000000000000000000000 -206179974297424983831206191098317503929138183593750000000000000000000000000000000 35639674589618647315703015010512899607419967651367187500000000000000000000000000 -183886573448965950916544898063875734806060791015625000000000000000000000000000000 57927108674841065738547740693320520222187042236328125000000000000000000000000000 -183886573446892276351150030677672475576400756835937500000000000000000000000000000 4465311991287384402182780718248977791517972946166992187500000000000000000000000 -152315583508083207675554149318486452102661132812500000000000000000000000000000000 171927901017054596266575572371948510408401489257812500000000000000000000000000000 -152315583508080920616123421496013179421424865722656250000000000000000000000000000 193340044946172273654383388930000364780426025390625000000000000000000000000000000 -130022182601571634208426075929310172796249389648437500000000000000000000000000000 108703885654694354379046217218274250626564025878906250000000000000000000000000000 -130022182601570701621085390797816216945648193359375000000000000000000000000000000 20468290640664016377670009205758105963468551635742187500000000000000000000000000 -76157791754042825083104162331437692046165466308593750000000000000000000000000000 107794313934505492369453349965624511241912841796875000000000000000000000000000000 -76157791754042714060801699815783649682998657226562500000000000000000000000000000 171962182585306155857551857479847967624664306640625000000000000000000000000000000 -76157791754042669651880714809522032737731933593750000000000000000000000000000000 139843966691664323143129422533093020319938659667968750000000000000000000000000000 -76157791754042414300585051023517735302448272705078125000000000000000000000000000 97088241969957722599104954497306607663631439208984375000000000000000000000000000 -53864390847528142991507138503948226571083068847656250000000000000000000000000000 286872546647331683189463547023478895425796508789062500000000000000000000000000000 -53864390847527343630929408391239121556282043457031250000000000000000000000000000 261029372297503270416996201674919575452804565429687500000000000000000000000000000 -22293400906514904136201948858797550201416015625000000000000000000000000000000000 99773261676744851023102000908693298697471618652343750000000000000000000000000000 -22293400906514657111578969761467305943369865417480468750000000000000000000000000 136322507991120445147714690392604097723960876464843750000000000000000000000000000 22293400906514856951723402289644582197070121765136718750000000000000000000000000 99773261676745084169937172191566787660121917724609375000000000000000000000000000 22293400906514890258414141044340794906020164489746093750000000000000000000000000 136322507991120356329872720380080863833427429199218750000000000000000000000000000 53864390847527832129060243460116907954216003417968750000000000000000000000000000 261029372297503048372391276643611490726470947265625000000000000000000000000000000 53864390847527965355823198478901758790016174316406250000000000000000000000000000 286872546647332971048172112205065786838531494140625000000000000000000000000000000 76157791754042591936268991048564203083515167236328125000000000000000000000000000 97088241969957933541479633277049288153648376464843750000000000000000000000000000 76157791754042647447420222306391224265098571777343750000000000000000000000000000 139843966691663945667301049979869276285171508789062500000000000000000000000000000 76157791754042647447420222306391224265098571777343750000000000000000000000000000 171962182585306333493235797504894435405731201171875000000000000000000000000000000 76157791754042780674183177325176075100898742675781250000000000000000000000000000 107794313934505536778374334971886128187179565429687500000000000000000000000000000 130022182601570435167559480760246515274047851562500000000000000000000000000000000 20468290640663558410672351328685181215405464172363281250000000000000000000000000 130022182601571456572742135904263705015182495117187500000000000000000000000000000 108703885654694509810269664740189909934997558593750000000000000000000000000000000 152315583508081431318714749068021774291992187500000000000000000000000000000000000 193340044946172384676685851445654407143592834472656250000000000000000000000000000 152315583508083562946922029368579387664794921875000000000000000000000000000000000 171927901017054507448733602359425276517868041992187500000000000000000000000000000 183886573446891388172730330552440136671066284179687500000000000000000000000000000 4465311991282670117664466147289203945547342300415039062500000000000000000000000 183886573448966417210215240629622712731361389160156250000000000000000000000000000 57927108674841620850060053271590732038021087646484375000000000000000000000000000 206179974297452872633584775030612945556640625000000000000000000000000000000000000 35639674589661735071288717335846740752458572387695312500000000000000000000000000 206179974355535478025558404624462127685546875000000000000000000000000000000000000 244116821925728277875577987288124859333038330078125000000000000000000000000000000 206179974355850337275342099019326269626617431640625000000000000000000000000000000 196861503646679425472143520892132073640823364257812500000000000000000000000000000 206179974403944088479079255193937569856643676757812500000000000000000000000000000 40070705034303399916240095990360714495182037353515625000000000000000000000000000 260044365198295368557523943309206515550613403320312500000000000000000000000000000 139878248274180760901685971475671976804733276367187500000000000000000000000000000 260044365202241634094093569729011505842208862304687500000000000000000000000000000 208477147397231421521723859768826514482498168945312500000000000000000000000000000 260044365205252558936876994266640394926071166992187500000000000000000000000000000 118466104334046318236062234063865616917610168457031250000000000000000000000000000 260044365255214326992927453829906880855560302734375000000000000000000000000000000 156790798632638450627041493135038763284683227539062500000000000000000000000000000 282337766082099950182282555033452808856964111328125000000000000000000000000000000 265494684254300805648085770371835678815841674804687500000000000000000000000000000 282337766313325477796070117619819939136505126953125000000000000000000000000000000 228945437929340656069143733475357294082641601562500000000000000000000000000000000 336202019716868072407578438287600874900817871093750000000000000000000000000000000 6240935717413916006268692626690608449280261993408203125000000000000000000000000 336202075092420926694103400222957134246826171875000000000000000000000000000000000 47220990667842244192797807045280933380126953125000000000000000000000000000000000 358495146650484919348400580929592251777648925781250000000000000000000000000000000 78395072326190939904222432232927531003952026367187500000000000000000000000000000 358495501989436382572762340714689344167709350585937500000000000000000000000000000 104238662227465961329642141208751127123832702636718750000000000000000000000000000 390065950580012099635496269911527633666992187500000000000000000000000000000000000 72155606959297224900495848487480543553829193115234375000000000000000000000000000 390067831009445509238275917596183717250823974609375000000000000000000000000000000 57017084277984131368555154040222987532615661621093750000000000000000000000000000 ]
[1189019648907602721976672910386696457862854003906250000000000000000000000000000000 -444810607901593613178192754276096820831298828125000000000000000000000000000000000 1169450141847837798536602349486202001571655273437500000000000000000000000000000000 -562908908375362138087893981719389557838439941406250000000000000000000000000000000 876533262437302518321757816011086106300354003906250000000000000000000000000000000 -747381830840371641500041732797399163246154785156250000000000000000000000000000000 923729828055410173703876353101804852485656738281250000000000000000000000000000000 -562085058994010733357526987674646079540252685546875000000000000000000000000000000 808020133374953886118419177364557981491088867187500000000000000000000000000000000 -317515900997485367440731351962313055992126464843750000000000000000000000000000000 829928487832505368260171962901949882507324218750000000000000000000000000000000000 -41964303888061149638843971843016333878040313720703125000000000000000000000000000 -27013992618545490387305108015425503253936767578125000000000000000000000000000000 -1292798871051916798080583248520269989967346191406250000000000000000000000000000000 -207728132110612317973163953865878283977508544921875000000000000000000000000000000 -1499183521180614597767544182715937495231628417968750000000000000000000000000000000 130397173651192588295089080929756164550781250000000000000000000000000000000000000 -815451274165343420463614165782928466796875000000000000000000000000000000000000000 235888539989000634022886515595018863677978515625000000000000000000000000000000000 -616128857997446477412495369208045303821563720703125000000000000000000000000000000 -58396491134504380227099318290129303932189941406250000000000000000000000000000000 -1084266149081797614428523957030847668647766113281250000000000000000000000000000000 180571475311488693904493629815988242626190185546875000000000000000000000000000000 -727491005550674874058358909678645431995391845703125000000000000000000000000000000 109045204432672182548458295059390366077423095703125000000000000000000000000000000 -165235538766597889193121773132588714361190795898437500000000000000000000000000000 -262442697926538492936288093915209174156188964843750000000000000000000000000000000 -811777995470540680855719983810558915138244628906250000000000000000000000000000000 -470828409218684740267235611099749803543090820312500000000000000000000000000000000 -1006640001688019303571763884974643588066101074218750000000000000000000000000000000 112399953964329224476159652112983167171478271484375000000000000000000000000000000 -146963743817123271284685870341490954160690307617187500000000000000000000000000000 4587219753751048401113621366675943136215209960937500000000000000000000000000000 -213040350480447893133373327145818620920181274414062500000000000000000000000000000 37943328828597744362127741624135524034500122070312500000000000000000000000000000 -16422218428983129112630479085055412724614143371582031250000000000000000000000000 -363591661687222567067578893329482525587081909179687500000000000000000000000000000 -523745971294652878924580363673157989978790283203125000000000000000000000000000000 -441803360003807465972158752265386283397674560546875000000000000000000000000000000 -588974035229096415378080564551055431365966796875000000000000000000000000000000000 -249107667879524274923142002080567181110382080078125000000000000000000000000000000 -282678329401900674255898593401070684194564819335937500000000000000000000000000000 -135131829532744984767589357943506911396980285644531250000000000000000000000000000 -53226636464448751073774701580987311899662017822265625000000000000000000000000000 -358196048717585724396883506415178999304771423339843750000000000000000000000000000 -164187538257879728220700599194969981908798217773437500000000000000000000000000000 -537709829946500317277013891725800931453704833984375000000000000000000000000000000 -261925201818048325463905712240375578403472900390625000000000000000000000000000000 -437563257752071921302672308229375630617141723632812500000000000000000000000000000 -213004153867261036836566745478194206953048706054687500000000000000000000000000000 -336261174839649690238019275057013146579265594482421875000000000000000000000000000 -147880522274282411032686468388419598340988159179687500000000000000000000000000000 -1093944854185502180143885198049247264862060546875000000000000000000000000000000000 -309044299520752474563778378069400787353515625000000000000000000000000000000000000 -952349606006533733193464286159723997116088867187500000000000000000000000000000000 -281203762642348875644415784336160868406295776367187500000000000000000000000000000 -394577080216376030463720780971925705671310424804687500000000000000000000000000000 -44485706446205847131025734597642440348863601684570312500000000000000000000000000 -480868304610105101737360655533848330378532409667968750000000000000000000000000000 -60781846464551925190988868052954785525798797607421875000000000000000000000000000 -394577080216376518961851616040803492069244384765625000000000000000000000000000000 44485706446205858233255980849207844585180282592773437500000000000000000000000000 -480868304610104746465992775483755394816398620605468750000000000000000000000000000 60781846464552513609191919385921210050582885742187500000000000000000000000000000 -952349606006532134472308825934305787086486816406250000000000000000000000000000000 281203762642351184908307004661764949560165405273437500000000000000000000000000000 -1093944854185509818478294619126245379447937011718750000000000000000000000000000000 309044299520752829835146258119493722915649414062500000000000000000000000000000000 -336261174839649834567012476327363401651382446289062500000000000000000000000000000 147880522274283077166501243482343852519989013671875000000000000000000000000000000 -437563257752070877693029160582227632403373718261718750000000000000000000000000000 213004153867260370702751970384269952774047851562500000000000000000000000000000000 -537709829946501027819749651825986802577972412109375000000000000000000000000000000 261925201818048369872826697246637195348739624023437500000000000000000000000000000 -358196048717585879828106953937094658613204956054687500000000000000000000000000000 164187538257879683811779614188708364963531494140625000000000000000000000000000000 -135131829532745495470180685515515506267547607421875000000000000000000000000000000 53226636464447441010605643896269612014293670654296875000000000000000000000000000 -249107667879525074283719732193276286125183105468750000000000000000000000000000000 282678329401900674255898593401070684194564819335937500000000000000000000000000000 -441803360003806266931292157096322625875473022460937500000000000000000000000000000 588974035229098724641971784876659512519836425781250000000000000000000000000000000 -363591661687221145982107373129110783338546752929687500000000000000000000000000000 523745971294653855920842033810913562774658203125000000000000000000000000000000000 37943328828594902191184701223392039537429809570312500000000000000000000000000000 16422218428965712488931671941827517002820968627929687500000000000000000000000000 4587219753752069806296276510693132877349853515625000000000000000000000000000000 213040350480450468850790457508992403745651245117187500000000000000000000000000000 112399953964413512608189193997532129287719726562500000000000000000000000000000000 146963743817320824369687670696293935179710388183593750000000000000000000000000000 -470828409218684651449393641087226569652557373046875000000000000000000000000000000 1006640001688029606441432406427338719367980957031250000000000000000000000000000000 -262442697926524726170782741974107921123504638671875000000000000000000000000000000 811777995470530022714683582307770848274230957031250000000000000000000000000000000 109045204432649001091704121790826320648193359375000000000000000000000000000000000 165235538766413370126429072115570306777954101562500000000000000000000000000000000 180571475311310614131343754706904292106628417968750000000000000000000000000000000 727491005550177849414694719598628580570220947265625000000000000000000000000000000 -58396491134501360420472337864339351654052734375000000000000000000000000000000000 1084266149081744146087658009491860866546630859375000000000000000000000000000000000 235888539989176138078619260340929031372070312500000000000000000000000000000000000 616128857997725898343333028606139123439788818359375000000000000000000000000000000 130397173651267372918027831474319100379943847656250000000000000000000000000000000 815451274165651796010934049263596534729003906250000000000000000000000000000000000 -207728132110602903281915132538415491580963134765625000000000000000000000000000000 1499183521180635381142565165646374225616455078125000000000000000000000000000000000 -27013992618595850103702105116099119186401367187500000000000000000000000000000000 1292798871051922837693837209371849894523620605468750000000000000000000000000000000 829928487830724570528673211811110377311706542968750000000000000000000000000000000 41964303862353991014799703407334163784980773925781250000000000000000000000000000 808020133367974047189363773213699460029602050781250000000000000000000000000000000 317515901008968137730903436022344976663589477539062500000000000000000000000000000 923729828069239822241343063069507479667663574218750000000000000000000000000000000 562085059005063847337169136153534054756164550781250000000000000000000000000000000 876533262436862514732638373970985412597656250000000000000000000000000000000000000 747381830838854188669984068837948143482208251953125000000000000000000000000000000 1169450141862238723433620180003345012664794921875000000000000000000000000000000000 562908908365120197458963957615196704864501953125000000000000000000000000000000000 1189019648888505997774700517766177654266357421875000000000000000000000000000000000 444810607895920551158042144379578530788421630859375000000000000000000000000000000 ]
[-3604229453589578557881623055436648428440093994140625000000000000000000000000000000 2298973257099846090323325142890098504722118377685546875000000000000000000000000000 -3375324571707816190269113576505333185195922851562500000000000000000000000000000000 2895228618378782703413065746644861064851284027099609375000000000000000000000000000 -1646280493100404429540617456950712949037551879882812500000000000000000000000000000 3384539468539562312443536029604729264974594116210937500000000000000000000000000000 -2153889319897833054540114972041919827461242675781250000000000000000000000000000000 2582416178671409756617549646762199699878692626953125000000000000000000000000000000 -1894242151417893094134115017368458211421966552734375000000000000000000000000000000 1354608178332965184864633556571789085865020751953125000000000000000000000000000000 -2115213333635406955934854522638488560914993286132812500000000000000000000000000000 180398269247274822824067541660042479634284973144531250000000000000000000000000000 3600750272853228173275397239194717258214950561523437500000000000000000000000000000 3130321275890534460373260117194149643182754516601562500000000000000000000000000000 5131423055840329583432435356371570378541946411132812500000000000000000000000000000 3150264746209248034602978805196471512317657470703125000000000000000000000000000000 1459550793201985019464927972876466810703277587890625000000000000000000000000000000 2011404262565367195847443326783832162618637084960937500000000000000000000000000000 636577729751414844727719355432782322168350219726562500000000000000000000000000000 1644724132852858855535771454015048220753669738769531250000000000000000000000000000 2932392652875215333097003167495131492614746093750000000000000000000000000000000000 2280875390790830614662354491883888840675354003906250000000000000000000000000000000 1068124458610588556339848764764610677957534790039062500000000000000000000000000000 1864623087259613298805049907969078049063682556152343750000000000000000000000000000 253741619570963816698849768727086484432220458984375000000000000000000000000000000 304236363688837579966062207859067711979150772094726562500000000000000000000000000 2551542604151641491228019731352105736732482910156250000000000000000000000000000000 763352014245123866587050542875658720731735229492187500000000000000000000000000000 3840491422450602065907787618925794959068298339843750000000000000000000000000000000 437885104173341987987555512518156319856643676757812500000000000000000000000000000 232991152462022022007204213878139853477478027343750000000000000000000000000000000 271789437881209089420408986370603088289499282836914062500000000000000000000000000 482745981020256298421600149595178663730621337890625000000000000000000000000000000 278555626984390369837996104251942597329616546630859375000000000000000000000000000 298733762947934033959995758777949959039688110351562500000000000000000000000000000 22961918782523347420942982921587827149778604507446289062500000000000000000000000 1758903383210077286946670938050374388694763183593750000000000000000000000000000000 -171224581968452627123156162269879132509231567382812500000000000000000000000000000 2116289197197488047841318348218919709324836730957031250000000000000000000000000000 -343763666227116804208208122872747480869293212890625000000000000000000000000000000 891221919971617282385523139964789152145385742187500000000000000000000000000000000 -120652952128211077287289754167431965470314025878906250000000000000000000000000000 446640302000843369967242324491962790489196777343750000000000000000000000000000000 610677558342836990235014127392787486314773559570312500000000000000000000000000 602094614792669546865511165378848090767860412597656250000000000000000000000000000 -476661997652114133305900622872286476194858551025390625000000000000000000000000000 1012235809827042176678446594451088458299636840820312500000000000000000000000000000 -1069105474970407065882227470865473151206970214843750000000000000000000000000000000 783427556125107216189462633337825536727905273437500000000000000000000000000000000 -729374489879408116621561930514872074127197265625000000000000000000000000000000000 551979268084254226511831120660644955933094024658203125000000000000000000000000000 -408024006820818818663809679492260329425334930419921875000000000000000000000000000 1583538765913546986219273549068020656704902648925781250000000000000000000000000000 -3545507726028188999478629739314783364534378051757812500000000000000000000000000000 1354730512211584980697409719141433015465736389160156250000000000000000000000000000 -2856502249443979080112399060453753918409347534179687500000000000000000000000000000 176936292492208935289710325378109700977802276611328125000000000000000000000000000 -583311569230085991133449851986370049417018890380859375000000000000000000000000000 234648038295909508454961667212046450003981590270996093750000000000000000000000000 -914626408250392031185072028165450319647789001464843750000000000000000000000000000 -176936292492208877003001532557391328737139701843261718750000000000000000000000000 -583311569230087867410361468500923365354537963867187500000000000000000000000000000 -234648038295911762207701656279823509976267814636230468750000000000000000000000000 -914626408250390698917442477977601811289787292480468750000000000000000000000000000 -1354730512211595239158157255587866529822349548339843750000000000000000000000000000 -2856502249443969621012229254120029509067535400390625000000000000000000000000000000 -1583538765913553914010947210044832900166511535644531250000000000000000000000000000 -3545507726028227768466649649781174957752227783203125000000000000000000000000000000 -551979268084256247117735938445548526942729949951171875000000000000000000000000000 -408024006820819340468631253315834328532218933105468750000000000000000000000000000 -783427556125104529449743040458997711539268493652343750000000000000000000000000000 -729374489879404808156948547548381611704826354980468750000000000000000000000000000 -1012235809827042820607800877041881904006004333496093750000000000000000000000000000 -1069105474970409730417486571241170167922973632812500000000000000000000000000000000 -602094614792669458047669195366324856877326965332031250000000000000000000000000000 -476661997652114655110722196695860475301742553710937500000000000000000000000000000 -446640302000842615015585579385515302419662475585937500000000000000000000000000000 610677558342440085503710633929586037993431091308593750000000000000000000000000 -891221919971617948519337915058713406324386596679687500000000000000000000000000000 -120652952128213186711036541964858770370483398437500000000000000000000000000000000 -2116289197197494686975005606655031442642211914062500000000000000000000000000000000 -343763666227108832806891314248787239193916320800781250000000000000000000000000000 -1758903383210078175125090638175606727600097656250000000000000000000000000000000000 -171224581968446498692060231405775994062423706054687500000000000000000000000000000 -298733762947936343223886979103554040193557739257812500000000000000000000000000000 22961918782498690755344838976270693819969892501831054687500000000000000000000000 -482745981020258008165058072336250916123390197753906250000000000000000000000000000 278555626984395587886211842487682588398456573486328125000000000000000000000000000 -232991152462006301249175521661527454853057861328125000000000000000000000000000000 271789437881649659223270987240539398044347763061523437500000000000000000000000000 -3840491422450645941921720805112272500991821289062500000000000000000000000000000000 437885104173369210656119321356527507305145263671875000000000000000000000000000000 -2551542604151569815229549931245855987071990966796875000000000000000000000000000000 763352014245146426318910926056560128927230834960937500000000000000000000000000000 -253741619570855592158409308467525988817214965820312500000000000000000000000000000 304236363688463284926655205708811990916728973388671875000000000000000000000000000 -1068124458609908389306042408861685544252395629882812500000000000000000000000000000 1864623087257600397848023021651897579431533813476562500000000000000000000000000000 -2932392652875013316915442374011036008596420288085937500000000000000000000000000000 2280875390790664303253265643434133380651473999023437500000000000000000000000000000 -636577729751467780161533482896629720926284790039062500000000000000000000000000000 1644724132854101639189536854246398434042930603027343750000000000000000000000000000 -1459550793202602481102303499937988817691802978515625000000000000000000000000000000 2011404262566560374736468475020956248044967651367187500000000000000000000000000000 -5131423055840385760717481389292515814304351806640625000000000000000000000000000000 3150264746209368249552085217146668583154678344726562500000000000000000000000000000 -3600750272853437738973525483743287622928619384765625000000000000000000000000000000 3130321275890362286986601247917860746383666992187500000000000000000000000000000000 2115213333630511449712230387376621365547180175781250000000000000000000000000000000 180398269136550869207180625153341679833829402923583984375000000000000000000000000 1894242151378474403600193909369409084320068359375000000000000000000000000000000000 1354608178376840932344293833011761307716369628906250000000000000000000000000000000 2153889319948390657089021260617300868034362792968750000000000000000000000000000000 2582416178741766410453806201985571533441543579101562500000000000000000000000000000 1646280493100976771714272217650432139635086059570312500000000000000000000000000000 3384539468531608030765767125558340921998023986816406250000000000000000000000000000 3375324571795410832919515087269246578216552734375000000000000000000000000000000000 2895228618342441351263261140047688968479633331298828125000000000000000000000000000 3604229453495198232104712587897665798664093017578125000000000000000000000000000000 2298973257052128826849468623549910262227058410644531250000000000000000000000000000 ]
